Domain_Entropy,Vowel_Ratio,Domain_Length,Outbound_Conn,Packet_Size,Comm_Time,Non_Std_Ports,Protocol_Type,Distinct_IPs,TLS_Validity,DNS_Query_Rate,User_Agent,Exfil_Indicator,Packet_Frequency,Failed_Connection_Attempts,Traffic_Volume,Response_Time,category
2.64518689,0.259687395,8,13,572,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,9,1,99.79426604,28.14506132,Benign
2.710261287,0.281084593,6,11,413,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,1,0,162.117402,37.31798388,Benign
2.599039051,0.275972484,5,16,550,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,9,3,171.2343648,27.29858518,Benign
2.748728294,0.250846688,5,13,557,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,4,1,63.40091895,41.64606418,Benign
2.772234516,0.253131883,5,15,435,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,6,2,180.7596144,38.0304334,Benign
2.938674497,0.291139172,7,17,470,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,3,4,165.4051394,30.65556683,Benign
2.719816048,0.287079779,7,12,546,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,2,4,53.37322062,26.43553799,Benign
2.693846894,0.285293626,8,14,434,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,1,1,163.0313287,29.00394323,Benign
2.657195093,0.259586367,5,17,438,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,3,0,83.78145854,34.59021264,Benign
2.582284711,0.273707271,9,12,526,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,8,3,118.1366215,32.20986307,Benign
2.646169246,0.294849516,6,10,540,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,8,1,141.4055842,38.79940302,Benign
2.51601746,0.266165825,8,10,581,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,2,1,81.03036145,31.59914852,Benign
2.874958964,0.276665976,8,16,433,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,2,0,109.5497347,43.44686658,Akira
2.707504913,0.288693227,9,15,579,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,1,4,150.2602482,41.91203194,Benign
2.923592687,0.268454007,5,19,444,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,4,3,194.4163774,33.92785381,Benign
2.585074149,0.263626784,8,15,437,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,4,1,72.62316387,47.48324079,Benign
2.95006501,0.285720489,9,17,444,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,2,0,79.75063641,25.63416792,LockBit
2.643952976,0.299041463,9,16,540,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,8,3,186.5616721,21.75058458,Benign
2.812667221,0.251638348,9,16,572,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,9,0,101.4201599,49.56413117,Benign
2.684682689,0.275783207,6,19,432,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,7,3,193.7870681,20.22803421,Benign
2.668548499,0.265317788,8,11,555,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,1,1,124.5981199,26.77857895,Benign
2.819002807,0.261224515,7,14,498,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,1,1,72.43916616,47.19248276,Benign
2.52427802,0.282007075,5,15,455,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,6,4,75.28352378,30.22107721,Benign
2.567823817,0.299684432,8,10,513,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,7,3,104.1553376,47.99192725,Benign
2.537729521,0.251312317,5,13,515,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,4,4,67.25204036,23.23318455,Benign
2.642351557,0.277418525,7,16,469,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,5,0,56.45126732,26.46837613,Benign
2.83965343,0.287666734,8,13,568,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,6,1,60.85209135,34.80948404,Benign
2.825787589,0.287072784,7,14,454,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,6,0,120.1015203,25.43235655,Benign
2.917322371,0.274388435,7,14,431,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,6,0,156.1983249,32.43804657,Benign
2.885597059,0.273934432,8,10,578,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,1,2,195.7378452,28.38342914,Benign
2.893274331,0.275110716,8,17,528,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,5,1,89.11784978,40.71968604,Benign
2.669414283,0.29187302,6,18,587,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,5,4,172.3218703,38.84928062,Benign
2.604587758,0.252413292,7,14,592,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,8,2,189.9950302,21.95598747,Benign
2.722541886,0.250732275,8,15,588,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,7,4,113.5204208,35.88583688,Benign
2.835015646,0.280068578,9,15,582,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,2,2,189.6242273,47.46736337,Benign
2.664773915,0.266524117,7,17,552,Day,No,HTTP,3,Valid Certificates,3,Standard Agents,No,2,1,88.63688114,26.28537269,Benign
2.514954822,0.254253754,9,10,489,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,5,2,192.9031715,45.45277958,Benign
2.859208148,0.277541627,9,17,550,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,9,1,111.9400795,21.41351005,Benign
2.94310392,0.267620562,7,16,529,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,3,3,57.01551979,25.52043402,Benign
2.870933371,0.265631801,7,17,436,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,3,1,93.63000685,40.82066922,Benign
2.524933805,0.280190359,5,14,531,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,2,2,94.68301147,36.04849916,Benign
2.90802577,0.290638792,7,18,594,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,9,1,193.0457717,45.65984108,Benign
2.74205721,0.262059861,8,11,465,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,5,2,160.0810937,26.92223225,Benign
2.82821682,0.292065047,5,11,472,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,6,3,93.38550127,48.61220742,Benign
2.956029313,0.260849643,8,14,513,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,3,2,141.244527,31.47695902,Benign
2.908817576,0.28460106,6,11,525,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,1,3,152.8278436,20.14710635,Benign
2.633800256,0.28056426,6,11,523,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,9,1,110.6536999,47.34093797,Benign
2.877399467,0.275180575,5,14,592,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,7,3,83.54881087,23.18697467,Benign
2.953036269,0.256681582,5,10,585,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,7,0,117.2113061,25.88750369,Benign
2.950993396,0.297754698,5,10,478,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,7,1,137.6971562,22.82753607,LockBit
2.539141782,0.281467302,7,14,585,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,6,3,67.75688232,48.85339256,Akira
2.798272283,0.282330461,8,14,560,Day,No,HTTP,3,Valid Certificates,8,Standard Agents,No,5,1,187.6320482,49.68607906,Benign
2.542404511,0.278929512,6,14,524,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,9,3,169.1213639,35.94102874,Benign
2.664425659,0.257675688,5,12,463,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,1,3,76.18116351,46.93741608,Benign
2.733810911,0.291697791,5,11,490,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,9,1,123.0506238,22.24474629,Benign
2.940841217,0.291815316,8,19,423,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,1,0,108.4481203,22.73674474,Benign
2.960368706,0.270083957,7,11,583,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,3,4,104.4313464,45.31944699,Benign
2.809541164,0.265610593,8,18,430,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,2,4,162.1754001,47.79564643,Benign
2.643406441,0.297959806,6,11,578,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,8,3,191.067208,32.4827836,Benign
2.658400601,0.293410215,8,11,447,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,1,2,128.0713168,22.50122422,Benign
2.500000838,0.282879108,5,17,457,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,3,4,87.42575927,33.7509612,Benign
2.549463748,0.273746758,6,17,451,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,8,0,113.0347656,33.20156537,Benign
2.881678802,0.267866206,7,10,439,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,4,1,94.28543891,21.76257002,Benign
2.51655328,0.260535921,7,15,583,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,3,1,84.91807087,40.0490853,Benign
2.522989772,0.255475881,5,17,466,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,6,3,135.6115532,35.95969108,Benign
2.507542075,0.259694091,5,16,591,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,2,0,66.14836017,40.9822285,Benign
2.669519794,0.253542906,5,14,564,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,6,4,66.64202933,29.70066052,Benign
2.958423628,0.289894106,5,12,429,Day,No,HTTP,3,Valid Certificates,5,Standard Agents,No,6,4,170.9067691,44.99067868,Benign
2.677417548,0.298093297,6,12,470,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,8,1,172.6874697,46.62853091,Benign
2.823461964,0.251910883,7,18,472,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,4,4,163.9977949,26.08456051,Benign
2.903455949,0.268609468,6,19,432,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,8,1,59.76760891,26.51337659,Benign
2.748476287,0.290465253,6,13,561,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,7,4,161.990569,47.4877381,Benign
2.890059818,0.270049306,5,19,554,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,6,4,86.68138131,38.7666669,Benign
2.779006183,0.26943023,7,13,534,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,4,1,126.0123701,24.97655411,Benign
2.614640128,0.258202087,8,18,595,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,3,4,54.06419047,27.42672102,Benign
2.956391537,0.267430824,8,19,411,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,3,4,80.21802868,32.26005879,Benign
2.875515102,0.252471261,9,12,585,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,4,4,117.9500787,41.94340335,Benign
2.533311558,0.270833591,6,12,553,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,9,4,160.9375833,49.83845221,Benign
2.695874512,0.260633955,5,19,509,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,5,1,123.7184965,33.21652219,Benign
2.727270097,0.266618816,9,17,416,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,1,3,147.7485328,21.98572114,Benign
2.603989636,0.296798291,9,19,526,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,3,3,128.3261574,45.00389927,Benign
2.67309513,0.285982638,5,10,477,Day,No,HTTPS,3,Valid Certificates,7,Standard Agents,No,4,1,85.35068102,23.48978943,Benign
2.942149876,0.296826649,7,10,467,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,5,0,171.6394037,22.22678908,Benign
2.968357837,0.266584454,7,15,566,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,8,0,134.0183547,23.40124177,Benign
2.629823636,0.294584593,9,19,459,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,9,0,123.7682772,23.64488563,Benign
2.600365174,0.2897061,7,17,541,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,4,0,159.1680607,43.37818133,Benign
2.629472911,0.271304992,6,18,492,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,1,1,162.552043,21.82040446,Benign
2.534015042,0.257488333,6,11,543,Day,No,HTTPS,3,Valid Certificates,1,Standard Agents,No,9,3,114.2070165,43.94413158,Benign
2.950787699,0.267377513,5,16,415,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,5,3,75.56016472,37.16243628,Benign
2.557777733,0.258073626,6,16,496,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,4,4,125.1240292,24.30481684,Benign
2.902729731,0.270551207,9,16,480,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,6,0,121.8041008,30.94753719,Benign
2.857332783,0.276549759,9,17,433,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,8,3,168.9225109,45.97843247,Benign
2.541030606,0.267945087,5,12,405,Day,No,HTTPS,2,Valid Certificates,4,Standard Agents,No,3,1,75.74830782,42.3175684,Benign
2.777606716,0.276337769,6,10,515,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,3,1,97.4299335,38.69911015,Benign
2.744907165,0.26899869,8,13,592,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,7,3,105.3322071,26.1897181,Benign
2.848646155,0.274977079,7,12,564,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,3,1,53.68448566,20.71379802,Benign
2.772266934,0.283545546,9,16,581,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,9,1,196.9095939,27.41898427,Benign
2.562559274,0.299225881,7,14,549,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,5,1,174.5258683,37.1760592,Benign
2.673785047,0.282093284,6,12,406,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,6,4,170.8541939,30.96780575,Benign
2.695109639,0.278950184,9,18,406,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,8,1,167.6740373,45.13718384,Benign
2.547445324,0.271799339,7,14,411,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,3,1,122.6129111,28.27885728,Benign
2.86145567,0.261411688,8,14,478,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,2,1,179.1491582,36.67398761,Benign
2.579569547,0.275415524,5,17,549,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,5,2,155.2943058,44.75777286,Benign
2.938706397,0.265597721,6,16,461,Day,No,HTTP,2,Valid Certificates,5,Standard Agents,No,3,2,125.4954373,44.45559118,Benign
2.749328168,0.279317772,7,19,499,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,5,3,93.64326608,32.19650352,Benign
2.590501624,0.287340513,6,13,469,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,1,1,136.6889776,22.6511394,Benign
2.769874598,0.278493232,5,15,521,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,9,3,92.30601912,25.40558101,Benign
2.746096832,0.284290542,8,16,582,Day,No,HTTPS,3,Valid Certificates,1,Standard Agents,No,7,2,92.90604513,43.09046541,Benign
2.840091058,0.266216013,8,13,410,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,9,3,153.6700106,21.10081646,Benign
2.768130569,0.259069109,7,17,491,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,1,2,146.0454573,35.62877456,Benign
2.533150994,0.272718443,9,15,511,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,5,0,165.9349968,23.79641225,Benign
2.853787632,0.285348966,7,16,508,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,9,0,161.8869015,26.05124946,Benign
2.642915557,0.283509667,5,11,535,Day,No,HTTPS,2,Valid Certificates,9,Standard Agents,No,4,2,124.4129424,48.34789157,Benign
2.945689405,0.289262349,8,19,565,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,7,4,136.9991571,48.06577697,Benign
2.978202543,0.254615156,7,18,403,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,3,3,86.72992973,39.69458276,Benign
2.688080817,0.288170504,7,15,458,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,1,3,69.9025488,43.3081994,Benign
2.781322475,0.259367708,5,19,521,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,8,3,77.98807585,26.36341007,Benign
2.847017098,0.293684048,8,19,568,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,7,4,182.3598521,28.74677829,Benign
2.644834411,0.297846261,8,12,514,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,1,1,89.490998,37.41872963,Benign
2.638640141,0.288109905,9,19,497,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,2,0,74.11393719,43.21587627,Benign
2.956433839,0.286439423,8,16,431,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,5,0,135.7139412,45.92674051,Benign
2.904699596,0.298151275,8,14,434,Day,No,HTTPS,3,Valid Certificates,3,Standard Agents,No,1,3,151.5125461,38.65751025,Benign
2.989849504,0.263979485,9,14,519,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,7,2,162.7219022,30.80514144,Benign
2.672701158,0.263538795,6,13,442,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,3,3,116.9778004,48.01428379,Benign
2.645753994,0.299251147,6,15,450,Day,No,HTTPS,2,Valid Certificates,1,Standard Agents,No,4,0,79.18804706,43.00470224,Benign
2.657937578,0.285775578,7,15,468,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,8,4,88.4707722,22.33318511,Benign
2.505700181,0.287742049,7,12,577,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,9,1,124.7594373,47.30371343,Benign
2.750850453,0.293981602,5,14,582,Day,No,HTTP,2,Valid Certificates,1,Standard Agents,No,3,2,136.2847436,23.57288984,Benign
2.82789587,0.251551338,5,17,577,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,5,1,80.05897963,30.42681837,Benign
2.814011812,0.258121334,7,10,546,Day,No,HTTPS,3,Valid Certificates,4,Standard Agents,No,3,4,69.62431545,38.68780064,Benign
2.947199195,0.292136791,8,14,459,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,2,3,172.9223482,39.05227761,Benign
2.666515397,0.298526105,6,15,554,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,5,0,88.58513928,48.73551748,Benign
2.921741861,0.291714699,7,10,454,Day,No,HTTP,3,Valid Certificates,7,Standard Agents,No,3,0,150.9615139,48.74460361,Benign
2.51678276,0.298231994,7,11,509,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,5,0,149.9625545,46.80932499,Benign
2.925452076,0.266975472,8,16,483,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,6,0,127.3558179,30.81070193,Benign
2.845849079,0.277708509,7,19,403,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,2,1,73.54399448,31.34972765,Benign
2.714433147,0.275401672,5,12,459,Day,No,HTTP,3,Valid Certificates,4,Standard Agents,No,6,0,132.7603424,42.32697319,Benign
2.56711183,0.291726395,5,10,499,Day,No,HTTP,3,Valid Certificates,6,Standard Agents,No,6,1,191.3457473,36.67358039,Benign
2.871695726,0.285457272,8,11,526,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,5,3,105.5386946,22.59472429,Benign
2.592955988,0.258955998,7,10,525,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,3,2,105.9666884,21.31521805,Benign
2.942946384,0.289503569,5,15,563,Day,No,HTTPS,2,Valid Certificates,8,Standard Agents,No,6,1,183.2346851,42.98370108,Benign
2.590724163,0.296063747,9,16,495,Day,No,HTTPS,2,Valid Certificates,1,Standard Agents,No,1,2,112.1792438,26.98987808,LockBit
2.811501556,0.266711791,8,11,541,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,4,1,152.3546433,35.69030706,Benign
2.940394992,0.278043553,5,12,509,Day,No,HTTPS,2,Valid Certificates,7,Standard Agents,No,9,0,190.7446215,49.76541641,Benign
2.849524522,0.271817022,6,17,524,Day,No,HTTP,2,Valid Certificates,8,Standard Agents,No,2,1,140.6273582,44.04238281,Benign
2.506824929,0.295209482,7,19,432,Day,No,HTTPS,3,Valid Certificates,2,Standard Agents,No,1,3,104.3920323,40.87161957,Benign
2.851316993,0.269895976,6,14,440,Day,No,HTTPS,3,Valid Certificates,6,Standard Agents,No,3,4,173.1330075,26.46153524,Benign
2.51868999,0.270923826,5,18,580,Day,No,HTTP,2,Valid Certificates,4,Standard Agents,No,1,2,51.38366671,20.44037763,Benign
2.805676336,0.265148033,5,15,541,Day,No,HTTPS,3,Valid Certificates,5,Standard Agents,No,8,4,148.7185308,23.99356734,Benign
2.857156052,0.289226427,8,16,521,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,7,3,101.0335722,48.93320585,Benign
2.662493977,0.28383667,8,19,462,Day,No,HTTP,2,Valid Certificates,9,Standard Agents,No,6,3,150.909702,26.30173784,Benign
2.577267776,0.299480534,7,11,456,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,7,1,103.1637911,27.72132232,Benign
2.880969316,0.295913738,9,11,538,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,5,3,50.06404469,27.11005156,Benign
2.995848356,0.280348833,9,17,511,Day,No,HTTP,3,Valid Certificates,2,Standard Agents,No,8,0,103.9999425,33.79948122,Benign
2.716815614,0.289844008,5,10,555,Day,No,HTTP,3,Valid Certificates,1,Standard Agents,No,6,2,155.5052438,26.38020053,Benign
2.766228169,0.253935633,6,18,404,Day,No,HTTPS,3,Valid Certificates,9,Standard Agents,No,7,4,163.6426859,23.50350242,Benign
2.525972979,0.254867513,6,14,425,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,5,0,63.25114131,22.71592185,Benign
2.878624138,0.283563775,9,10,554,Day,No,HTTPS,2,Valid Certificates,6,Standard Agents,No,2,4,158.3241964,46.67062321,Benign
2.714117103,0.251202794,6,12,401,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,9,4,142.3404793,20.70426325,Benign
2.844366283,0.258004584,9,12,448,Day,No,HTTP,2,Valid Certificates,3,Standard Agents,No,3,0,178.9385799,39.7105416,Benign
2.866433159,0.261626253,6,16,402,Day,No,HTTPS,3,Valid Certificates,8,Standard Agents,No,5,3,107.0174335,26.12229918,Benign
2.659541226,0.291223619,5,15,412,Day,No,HTTP,2,Valid Certificates,6,Standard Agents,No,9,1,76.46402716,38.89200145,Benign
2.877888872,0.282759745,5,13,481,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,8,2,132.4424056,32.73837567,Benign
2.626276624,0.259432018,8,19,554,Day,No,HTTP,2,Valid Certificates,7,Standard Agents,No,9,4,167.4940618,31.16832372,Benign
2.880057962,0.295495216,9,19,412,Day,No,HTTP,2,Valid Certificates,2,Standard Agents,No,9,3,76.84514776,22.68871059,Benign
2.963493403,0.265396475,9,15,584,Day,No,HTTPS,2,Valid Certificates,2,Standard Agents,No,3,0,68.13982358,37.35117482,Benign
2.510866014,0.267717526,9,19,475,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,7,0,194.0009247,41.01158999,Benign
2.595534778,0.272452374,9,18,447,Day,No,HTTPS,2,Valid Certificates,3,Standard Agents,No,1,3,185.1066205,35.5529962,Benign
2.894228721,0.275796756,6,18,485,Day,No,HTTPS,2,Valid Certificates,5,Standard Agents,No,1,4,51.75025921,24.59155196,Benign
2.670356465,0.275954766,5,15,437,Day,No,HTTP,3,Valid Certificates,9,Standard Agents,No,3,3,59.21144884,27.75038655,Benign
